event_id,timestamp,attack_technique,attack_category,target_system,success_status
8166,8166,2023-08-18 10:30:40,192.168.5.93,10.0.161.79,SSH,80,716
8167,8167,2023-05-27 13:15:38,192.168.151.222,10.0.75.132,FTP,3306,1856
8168,8168,2023-02-19 06:50:10,192.168.63.46,10.0.230.238,HTTPS,3389,3553
8169,8169,2023-03-04 22:41:13,192.168.37.165,10.0.255.202,HTTPS,21,1095
8170,8170,2023-09-15 04:22:41,192.168.61.163,10.0.38.35,SSH,22,4021
8171,8171,2023-05-28 07:00:42,192.168.196.125,10.0.34.240,SSH,443,4492
8172,8172,2023-07-27 09:35:43,192.168.65.1,10.0.46.66,FTP,3306,3658
8173,8173,2023-01-30 21:33:16,192.168.155.110,10.0.40.83,HTTP,443,1185
8174,8174,2023-04-06 00:50:47,192.168.44.105,10.0.120.125,FTP,3389,1400
8175,8175,2023-05-14 11:14:01,192.168.78.201,10.0.119.64,UDP,22,261
8176,8176,2023-06-21 05:53:21,192.168.218.59,10.0.25.53,SSH,21,1110
8177,8177,2023-12-07 10:06:38,192.168.41.227,10.0.33.42,TCP,80,1169
8178,8178,2023-07-03 22:39:22,192.168.247.35,10.0.102.79,TCP,443,3822
8179,8179,2023-10-31 12:44:59,192.168.121.130,10.0.44.81,HTTPS,3306,1963
8180,8180,2023-12-29 15:50:45,192.168.255.154,10.0.129.248,TCP,3389,3847
8181,8181,2023-07-05 19:00:40,192.168.172.100,10.0.218.35,TCP,3306,3037
8182,8182,2023-06-27 04:55:46,192.168.86.219,10.0.124.41,TCP,3306,3438
8183,8183,2023-07-19 21:48:31,192.168.184.33,10.0.255.89,FTP,80,2411
8184,8184,2023-03-30 04:47:07,192.168.124.180,10.0.163.132,TCP,443,3344
8185,8185,2023-01-05 04:29:43,192.168.104.15,10.0.53.156,HTTP,443,4215
8186,8186,2023-03-23 16:26:32,192.168.187.179,10.0.141.109,UDP,3306,4128
8187,8187,2023-01-31 09:55:29,192.168.194.122,10.0.8.164,HTTP,443,1350
8188,8188,2023-05-16 16:15:19,192.168.94.98,10.0.202.205,HTTP,22,600
8189,8189,2023-05-08 19:18:36,192.168.181.5,10.0.72.3,SSH,21,3016
8190,8190,2023-08-29 16:06:48,192.168.238.210,10.0.2.194,UDP,3306,4263
8191,8191,2023-10-05 20:27:18,192.168.16.120,10.0.116.213,TCP,80,2505
8192,8192,2023-07-14 05:13:03,192.168.126.103,10.0.16.163,SSH,3389,1337
8193,8193,2023-03-19 22:49:52,192.168.31.255,10.0.173.221,FTP,22,1023
8194,8194,2023-10-20 13:48:00,192.168.223.170,10.0.208.4,HTTPS,3389,3375
8195,8195,2023-11-08 01:31:42,192.168.216.209,10.0.135.43,HTTPS,80,221
8196,8196,2023-02-19 06:55:12,192.168.3.103,10.0.40.170,UDP,80,989
8197,8197,2023-11-24 19:57:42,192.168.224.109,10.0.202.5,HTTPS,3389,4710
8198,8198,2023-03-17 18:52:27,192.168.161.142,10.0.75.34,UDP,3306,3635
8199,8199,2023-01-10 08:12:36,192.168.67.160,10.0.253.92,FTP,22,3807
8200,8200,2023-09-05 12:18:33,192.168.16.131,10.0.83.141,FTP,3306,3069
8201,8201,2023-10-11 18:42:00,192.168.7.164,10.0.70.187,UDP,22,651
8202,8202,2023-02-09 01:34:36,192.168.82.137,10.0.35.102,SSH,22,4195
8203,8203,2023-02-07 15:30:17,192.168.89.68,10.0.42.207,UDP,80,4250
8204,8204,2023-07-14 00:21:34,192.168.142.12,10.0.174.228,TCP,80,2694
8205,8205,2023-06-11 21:10:13,192.168.30.106,10.0.12.229,UDP,80,4364
8206,8206,2023-06-08 12:28:46,192.168.26.209,10.0.96.25,TCP,80,2572
8207,8207,2023-07-30 04:54:31,192.168.244.153,10.0.47.127,TCP,3306,853
8208,8208,2023-03-21 09:51:26,192.168.96.89,10.0.247.85,UDP,3306,2305
8209,8209,2023-07-20 19:28:27,192.168.62.217,10.0.100.224,SSH,443,3176
8210,8210,2023-11-20 16:21:39,192.168.44.99,10.0.86.224,UDP,3306,754
8211,8211,2023-11-30 08:45:03,192.168.95.146,10.0.127.144,TCP,3389,2012
8212,8212,2023-06-23 15:42:47,192.168.184.128,10.0.103.161,SSH,22,1416
8213,8213,2023-09-22 07:11:07,192.168.165.218,10.0.255.227,HTTP,3389,2833
8214,8214,2023-03-24 00:17:55,192.168.36.193,10.0.129.164,TCP,3389,391
8215,8215,2023-09-08 01:57:07,192.168.208.220,10.0.105.108,SSH,21,4428
8216,8216,2023-01-10 13:03:32,192.168.73.143,10.0.23.136,SSH,22,2011
8217,8217,2023-06-25 14:33:25,192.168.59.108,10.0.236.86,HTTP,443,3091
8218,8218,2023-07-27 07:03:40,192.168.82.220,10.0.94.64,UDP,21,1481
8219,8219,2023-10-02 21:05:25,192.168.188.96,10.0.170.30,UDP,3306,2327
8220,8220,2023-10-26 06:39:15,192.168.188.48,10.0.11.4,TCP,22,1325
8221,8221,2023-11-10 23:57:58,192.168.9.31,10.0.173.156,HTTP,443,2116
8222,8222,2023-02-23 17:12:28,192.168.226.171,10.0.51.248,SSH,3306,3476
8223,8223,2023-08-06 06:24:59,192.168.183.52,10.0.125.253,SSH,80,1205
8224,8224,2023-09-16 23:04:54,192.168.228.123,10.0.188.161,TCP,3389,3210
8225,8225,2023-02-28 09:39:50,192.168.49.195,10.0.252.96,FTP,443,3004
8226,8226,2023-03-27 09:02:06,192.168.163.241,10.0.113.255,SSH,3306,3979
8227,8227,2023-06-12 09:00:14,192.168.124.146,10.0.240.37,HTTP,21,4288
8228,8228,2023-07-11 22:35:19,192.168.243.173,10.0.142.83,UDP,3389,1892
8229,8229,2023-10-21 11:18:59,192.168.116.156,10.0.123.186,FTP,3389,2749
8230,8230,2023-01-22 01:07:50,192.168.136.230,10.0.27.140,HTTP,21,312
8231,8231,2023-11-20 08:16:26,192.168.122.12,10.0.34.245,FTP,3306,3169
8232,8232,2023-11-11 20:26:20,192.168.217.230,10.0.18.204,UDP,21,2030
8233,8233,2023-03-29 09:11:56,192.168.0.149,10.0.198.162,SSH,3389,3139
8234,8234,2023-09-17 20:34:14,192.168.74.74,10.0.91.242,UDP,80,1245
8235,8235,2023-10-10 15:34:21,192.168.152.72,10.0.106.24,HTTP,21,2669
8236,8236,2023-03-17 16:22:18,192.168.193.66,10.0.161.214,FTP,80,263
8237,8237,2023-02-19 08:43:09,192.168.61.230,10.0.3.211,HTTP,21,319
8238,8238,2023-03-22 19:59:34,192.168.100.5,10.0.138.231,HTTP,3389,2643
8239,8239,2023-07-07 17:25:50,192.168.63.94,10.0.154.139,HTTPS,21,4996
8240,8240,2023-07-21 05:26:15,192.168.242.90,10.0.68.201,HTTPS,22,4354
8241,8241,2023-09-26 16:20:15,192.168.248.152,10.0.42.150,HTTP,3389,1635
8242,8242,2023-09-28 14:54:55,192.168.252.55,10.0.12.226,TCP,3389,904
8243,8243,2023-07-21 03:35:02,192.168.198.189,10.0.99.182,UDP,80,1567
8244,8244,2023-07-01 09:46:18,192.168.25.177,10.0.120.11,HTTPS,3389,1517
8245,8245,2023-12-03 18:03:27,192.168.175.102,10.0.145.251,HTTPS,80,1238
8246,8246,2023-11-21 16:44:43,192.168.190.136,10.0.244.42,UDP,21,4126
8247,8247,2023-03-05 23:28:11,192.168.142.12,10.0.7.12,HTTP,3306,1580
8248,8248,2023-12-19 20:25:34,192.168.13.247,10.0.159.76,HTTP,22,1484
8249,8249,2023-03-12 19:03:14,192.168.105.103,10.0.138.74,UDP,3389,4524
8250,8250,2023-04-28 11:46:08,192.168.170.53,10.0.237.151,FTP,21,1595
8251,8251,2023-12-09 03:00:15,192.168.183.57,10.0.177.179,HTTP,80,1441
8252,8252,2023-12-21 00:17:35,192.168.142.101,10.0.111.213,HTTPS,22,121
8253,8253,2023-01-06 04:33:37,192.168.113.190,10.0.223.207,SSH,80,4202
8254,8254,2023-04-30 16:16:59,192.168.66.33,10.0.76.110,TCP,22,4309
8255,8255,2023-07-27 19:06:37,192.168.88.120,10.0.193.192,UDP,80,1258
8256,8256,2023-07-07 22:13:11,192.168.216.83,10.0.139.102,HTTPS,443,3973
8257,8257,2023-11-25 16:36:45,192.168.162.141,10.0.31.195,UDP,3389,2953
8258,8258,2023-12-22 17:28:05,192.168.181.124,10.0.105.101,UDP,443,1710
8259,8259,2023-12-20 23:27:42,192.168.206.145,10.0.146.172,SSH,22,4063
8260,8260,2023-05-31 10:04:08,192.168.246.141,10.0.25.159,UDP,80,1734
8261,8261,2023-01-01 19:36:39,192.168.221.158,10.0.194.57,HTTP,3389,2192
8262,8262,2023-02-10 13:56:50,192.168.200.49,10.0.37.131,HTTPS,3306,2842
8263,8263,2023-04-17 04:57:09,192.168.161.53,10.0.106.213,HTTP,443,2168
8264,8264,2023-09-10 12:38:09,192.168.85.175,10.0.185.111,SSH,3389,3649
8265,8265,2023-09-15 00:07:06,192.168.203.42,10.0.129.221,UDP,21,570
8266,8266,2023-03-18 23:48:39,192.168.177.154,10.0.17.3,HTTPS,3306,4469
8267,8267,2023-07-31 11:31:21,192.168.77.82,10.0.79.40,HTTP,443,3798
8268,8268,2023-08-17 08:28:10,192.168.186.141,10.0.144.239,HTTPS,80,4762
8269,8269,2023-10-24 17:42:09,192.168.85.221,10.0.81.61,SSH,21,3527
8270,8270,2023-08-13 22:53:40,192.168.216.165,10.0.73.200,TCP,3306,226
8271,8271,2023-11-14 13:51:22,192.168.86.22,10.0.209.217,HTTPS,21,3004
8272,8272,2023-07-28 02:22:05,192.168.123.131,10.0.38.127,HTTP,3389,4261
8273,8273,2023-05-28 11:02:54,192.168.135.3,10.0.224.224,SSH,3389,3567
8274,8274,2023-12-28 00:32:56,192.168.164.70,10.0.251.231,UDP,3306,647
8275,8275,2023-05-30 16:43:19,192.168.73.248,10.0.109.103,TCP,80,3033
8276,8276,2023-04-10 07:41:50,192.168.47.60,10.0.251.103,FTP,3389,737
8277,8277,2023-05-14 13:31:54,192.168.84.35,10.0.46.2,HTTP,3306,3860
8278,8278,2023-09-24 22:45:33,192.168.207.74,10.0.184.177,UDP,21,3228
8279,8279,2023-02-18 01:13:57,192.168.34.151,10.0.130.210,HTTPS,443,3602
8280,8280,2023-08-14 12:31:31,192.168.28.71,10.0.129.51,HTTPS,3306,264
8281,8281,2023-07-21 07:17:03,192.168.111.93,10.0.92.169,HTTP,80,4595
8282,8282,2023-11-21 15:22:55,192.168.57.161,10.0.215.33,FTP,22,3357
8283,8283,2023-01-17 20:10:02,192.168.60.60,10.0.242.231,FTP,3306,2087
8284,8284,2023-04-22 11:56:19,192.168.226.240,10.0.185.227,SSH,21,2054
8285,8285,2023-03-23 11:27:33,192.168.124.26,10.0.251.63,HTTPS,21,4613
8286,8286,2023-06-01 10:23:34,192.168.175.158,10.0.206.19,UDP,22,3441
8287,8287,2023-09-10 15:11:12,192.168.225.98,10.0.168.15,SSH,80,291
8288,8288,2023-01-01 18:22:34,192.168.78.123,10.0.101.81,SSH,21,4197
8289,8289,2023-03-21 20:51:14,192.168.215.136,10.0.174.127,UDP,3389,925
8290,8290,2023-11-15 10:52:06,192.168.66.187,10.0.210.48,TCP,3306,3949
8291,8291,2023-10-16 19:49:23,192.168.224.200,10.0.200.47,SSH,22,4665
8292,8292,2023-05-25 19:09:55,192.168.165.132,10.0.152.252,UDP,22,1548
8293,8293,2023-09-25 09:08:29,192.168.133.240,10.0.242.219,SSH,3389,880
8294,8294,2023-07-14 08:38:32,192.168.240.252,10.0.120.72,HTTP,3389,2196
8295,8295,2023-06-29 09:10:13,192.168.83.44,10.0.56.113,FTP,22,1931
8296,8296,2023-05-04 19:12:09,192.168.216.2,10.0.143.191,HTTPS,80,2056
8297,8297,2023-02-28 11:26:01,192.168.223.108,10.0.8.124,HTTPS,3389,150
8298,8298,2023-05-20 16:57:42,192.168.1.14,10.0.90.242,UDP,21,1931
8299,8299,2023-10-09 08:23:23,192.168.132.106,10.0.144.144,SSH,22,2169
8300,8300,2023-11-23 07:25:42,192.168.5.228,10.0.252.161,UDP,22,5000
8301,8301,2023-11-07 10:35:40,192.168.79.183,10.0.89.180,TCP,80,3617
8302,8302,2023-06-09 17:20:39,192.168.166.9,10.0.243.103,UDP,3389,2876
8303,8303,2023-05-23 00:17:36,192.168.162.114,10.0.215.65,SSH,21,2994
8304,8304,2023-03-28 10:04:41,192.168.33.5,10.0.27.240,HTTP,3306,3902
8305,8305,2023-07-29 22:40:59,192.168.122.179,10.0.8.193,HTTP,3306,2702
8306,8306,2023-03-20 03:38:21,192.168.197.78,10.0.18.72,HTTP,21,2469
8307,8307,2023-02-24 16:41:03,192.168.43.225,10.0.221.96,FTP,3389,2668
8308,8308,2023-07-09 23:42:01,192.168.23.99,10.0.212.232,TCP,21,2301
8309,8309,2023-12-18 19:18:07,192.168.249.220,10.0.59.145,FTP,3389,2274
8310,8310,2023-12-11 23:45:33,192.168.28.101,10.0.220.123,TCP,80,2629
8311,8311,2023-12-24 04:48:29,192.168.238.237,10.0.189.218,SSH,21,4401
8312,8312,2023-03-01 22:25:50,192.168.3.61,10.0.62.160,HTTP,443,425
8313,8313,2023-12-08 15:14:09,192.168.172.6,10.0.219.220,UDP,3306,687
8314,8314,2023-04-30 14:39:31,192.168.91.123,10.0.255.225,UDP,80,2081
8315,8315,2023-11-26 12:05:40,192.168.157.97,10.0.145.111,FTP,3306,2021
8316,8316,2023-04-02 10:57:46,192.168.212.98,10.0.81.233,TCP,21,4298
8317,8317,2023-07-24 17:26:43,192.168.161.71,10.0.63.71,UDP,443,3662
8318,8318,2023-09-13 11:02:21,192.168.103.4,10.0.229.154,SSH,3389,4983
8319,8319,2023-11-25 11:51:04,192.168.227.212,10.0.158.91,TCP,3306,4827
8320,8320,2023-08-16 09:45:27,192.168.90.111,10.0.57.32,UDP,80,3110
8321,8321,2023-09-07 13:55:29,192.168.22.33,10.0.54.248,FTP,443,2918
8322,8322,2023-07-19 04:22:58,192.168.213.125,10.0.69.91,UDP,22,4037
8323,8323,2023-04-14 18:59:08,192.168.190.78,10.0.140.232,TCP,21,2696
8324,8324,2023-12-25 09:52:33,192.168.40.120,10.0.229.186,HTTP,80,1331
8325,8325,2023-04-05 20:30:21,192.168.0.229,10.0.212.98,HTTPS,3389,2017
8326,8326,2023-09-17 11:28:15,192.168.239.214,10.0.172.219,SSH,21,4720
8327,8327,2023-10-06 13:52:48,192.168.206.242,10.0.223.133,HTTP,80,1766
8328,8328,2023-03-07 04:30:31,192.168.9.100,10.0.184.65,HTTPS,3306,969
8329,8329,2023-07-27 04:06:07,192.168.228.129,10.0.57.143,HTTPS,3306,1183
8330,8330,2023-03-10 02:47:32,192.168.210.127,10.0.250.76,HTTPS,22,223
8331,8331,2023-01-21 04:53:46,192.168.42.212,10.0.253.13,HTTP,3389,696
8332,8332,2023-10-23 23:22:45,192.168.202.250,10.0.75.233,HTTPS,80,4018
8333,8333,2023-04-10 00:31:18,192.168.14.201,10.0.120.209,TCP,80,1357
8334,8334,2023-08-29 18:42:34,192.168.181.239,10.0.129.26,UDP,443,2928
8335,8335,2023-07-26 00:40:36,192.168.117.96,10.0.91.93,HTTPS,3306,1963
8336,8336,2023-04-13 17:42:32,192.168.208.223,10.0.15.68,UDP,443,1592
8337,8337,2023-04-21 20:34:00,192.168.37.184,10.0.93.222,SSH,3306,1888
8338,8338,2023-08-07 07:58:30,192.168.164.220,10.0.54.54,TCP,80,4931
8339,8339,2023-09-04 15:25:48,192.168.10.160,10.0.93.228,HTTP,443,501
8340,8340,2023-10-07 15:17:28,192.168.226.43,10.0.97.162,TCP,443,2141
8341,8341,2023-07-23 02:18:44,192.168.146.48,10.0.246.143,HTTP,3306,1212
8342,8342,2023-08-29 23:01:53,192.168.236.32,10.0.164.199,HTTPS,22,440
8343,8343,2023-03-15 01:49:08,192.168.70.244,10.0.195.3,TCP,22,4836
8344,8344,2023-02-13 01:14:53,192.168.235.74,10.0.58.145,TCP,443,2657
8345,8345,2023-05-09 22:04:38,192.168.119.138,10.0.42.104,UDP,80,3322
8346,8346,2023-11-29 20:06:34,192.168.106.109,10.0.159.234,HTTP,3306,4600
8347,8347,2023-03-17 05:40:20,192.168.147.147,10.0.200.50,FTP,3306,296
8348,8348,2023-02-05 15:52:59,192.168.77.87,10.0.207.76,HTTP,80,4651
8349,8349,2023-05-28 07:12:31,192.168.203.238,10.0.51.190,HTTPS,3389,1549
8350,8350,2023-02-19 14:50:27,192.168.230.221,10.0.194.41,HTTP,443,1180
8351,8351,2023-03-02 22:18:13,192.168.90.46,10.0.183.252,HTTP,3389,182
8352,8352,2023-03-07 20:23:10,192.168.179.163,10.0.79.4,SSH,21,705
8353,8353,2023-03-05 01:44:45,192.168.210.195,10.0.145.65,TCP,3306,3559
8354,8354,2023-04-12 05:51:53,192.168.76.6,10.0.215.96,HTTPS,3306,4327
8355,8355,2023-09-11 20:05:16,192.168.230.166,10.0.211.253,SSH,80,1180
8356,8356,2023-12-30 20:05:14,192.168.150.128,10.0.179.134,TCP,3306,3116
8357,8357,2023-09-27 06:34:51,192.168.243.15,10.0.70.249,HTTPS,21,264
8358,8358,2023-07-03 06:45:53,192.168.213.127,10.0.168.31,TCP,3389,4816
8359,8359,2023-06-23 22:50:51,192.168.32.238,10.0.56.232,HTTPS,21,1715
8360,8360,2023-09-07 00:18:08,192.168.178.246,10.0.227.149,UDP,21,4050
8361,8361,2023-12-23 13:14:46,192.168.49.160,10.0.239.243,TCP,3306,3576
8362,8362,2023-12-25 04:55:14,192.168.171.138,10.0.63.62,TCP,3389,1224
8363,8363,2023-01-28 17:33:28,192.168.91.161,10.0.217.121,HTTP,443,4233
8364,8364,2023-11-05 06:30:11,192.168.82.252,10.0.4.15,UDP,3389,2860
8365,8365,2023-04-09 05:34:41,192.168.136.9,10.0.72.235,SSH,80,250
8366,8366,2023-09-12 17:31:16,192.168.186.158,10.0.178.203,TCP,443,2437
8367,8367,2023-08-17 04:42:04,192.168.96.210,10.0.26.159,UDP,3306,2586
8368,8368,2023-09-07 23:10:30,192.168.145.178,10.0.176.34,UDP,443,4217
8369,8369,2023-07-07 02:04:47,192.168.158.206,10.0.211.32,UDP,443,1023
8370,8370,2023-10-12 10:16:54,192.168.98.40,10.0.59.212,FTP,3389,4464
8371,8371,2023-02-14 21:21:08,192.168.9.125,10.0.155.57,TCP,80,1353
8372,8372,2023-12-28 03:24:27,192.168.104.220,10.0.131.78,HTTP,443,1800
8373,8373,2023-02-08 14:27:59,192.168.159.252,10.0.194.106,SSH,80,2861
8374,8374,2023-04-22 01:49:16,192.168.178.208,10.0.210.110,HTTP,3389,719
8375,8375,2023-11-20 15:40:00,192.168.158.175,10.0.252.66,HTTP,22,648
8376,8376,2023-03-14 11:44:09,192.168.29.161,10.0.29.223,SSH,3306,3212
8377,8377,2023-11-06 20:50:10,192.168.145.160,10.0.111.46,SSH,80,1938
8378,8378,2023-04-22 23:00:52,192.168.174.123,10.0.182.83,HTTPS,21,2193
8379,8379,2023-09-24 15:03:07,192.168.160.110,10.0.117.9,FTP,3306,2129
8380,8380,2023-07-22 15:53:54,192.168.33.49,10.0.163.93,TCP,3306,1663
8381,8381,2023-05-16 01:54:01,192.168.84.198,10.0.162.227,UDP,80,3438
8382,8382,2023-10-25 20:21:13,192.168.91.37,10.0.176.51,SSH,80,490
8383,8383,2023-08-30 06:25:13,192.168.123.71,10.0.113.97,HTTPS,443,2487
8384,8384,2023-04-24 03:21:55,192.168.145.228,10.0.172.111,SSH,443,565
8385,8385,2023-01-18 02:51:39,192.168.161.189,10.0.106.17,HTTP,443,3012
8386,8386,2023-12-24 04:37:18,192.168.137.150,10.0.231.236,UDP,22,1534
8387,8387,2023-08-18 21:32:17,192.168.27.149,10.0.186.19,TCP,3306,4164
8388,8388,2023-09-14 11:46:57,192.168.164.10,10.0.99.190,HTTPS,80,4346
8389,8389,2023-05-15 15:51:16,192.168.39.248,10.0.18.87,TCP,3306,3210
8390,8390,2023-05-06 08:29:02,192.168.91.121,10.0.31.47,TCP,443,4700
8391,8391,2023-08-30 09:50:12,192.168.57.184,10.0.176.137,HTTP,21,2373
8392,8392,2023-12-04 18:20:32,192.168.145.18,10.0.37.75,FTP,21,4421
8393,8393,2023-09-04 12:10:57,192.168.127.168,10.0.107.248,UDP,22,2326
8394,8394,2023-06-07 18:24:55,192.168.236.227,10.0.24.239,FTP,443,1343
8395,8395,2023-08-19 05:50:55,192.168.125.233,10.0.59.90,TCP,443,2484
8396,8396,2023-02-19 00:00:52,192.168.33.200,10.0.107.235,HTTP,3389,778
8397,8397,2023-10-20 00:37:56,192.168.137.195,10.0.0.142,UDP,21,252
8398,8398,2023-11-12 20:10:15,192.168.66.51,10.0.251.127,HTTP,3306,804
8399,8399,2023-12-30 19:14:37,192.168.47.228,10.0.215.9,HTTPS,22,4168
8400,8400,2023-04-29 18:14:27,192.168.216.141,10.0.103.16,SSH,3306,2809
8401,8401,2023-06-18 12:30:49,192.168.124.235,10.0.179.17,FTP,443,1110
8402,8402,2023-12-10 19:01:10,192.168.34.58,10.0.207.149,UDP,3389,222
8403,8403,2023-05-05 01:37:39,192.168.56.44,10.0.138.126,TCP,3389,225
8404,8404,2023-01-13 13:13:11,192.168.12.193,10.0.202.51,HTTPS,21,1365
8405,8405,2023-03-20 16:03:33,192.168.61.117,10.0.55.196,FTP,3389,3203
8406,8406,2023-07-04 22:03:41,192.168.82.225,10.0.252.246,SSH,443,1908
8407,8407,2023-09-24 09:58:14,192.168.59.53,10.0.112.110,HTTPS,3306,1696
8408,8408,2023-02-10 23:17:56,192.168.225.46,10.0.57.197,HTTPS,3389,184
8409,8409,2023-05-06 19:37:35,192.168.144.107,10.0.199.19,FTP,443,1281
8410,8410,2023-02-11 18:01:22,192.168.37.57,10.0.188.90,HTTPS,3389,3409
8411,8411,2023-06-15 19:24:26,192.168.22.179,10.0.32.9,SSH,443,3610
8412,8412,2023-08-31 16:03:29,192.168.210.206,10.0.221.30,TCP,22,3081
8413,8413,2023-07-06 01:44:46,192.168.168.187,10.0.1.44,TCP,3306,1093
8414,8414,2023-07-17 14:01:05,192.168.27.9,10.0.210.19,SSH,80,1581
8415,8415,2023-12-20 20:57:39,192.168.142.188,10.0.241.243,HTTPS,22,2467
8416,8416,2023-01-12 11:57:33,192.168.178.222,10.0.32.217,FTP,80,2791
8417,8417,2023-01-11 07:21:02,192.168.121.26,10.0.144.235,TCP,443,3087
8418,8418,2023-12-23 07:11:31,192.168.189.121,10.0.200.79,TCP,3389,2660
8419,8419,2023-06-16 23:19:02,192.168.125.244,10.0.236.103,SSH,3389,2080
8420,8420,2023-11-30 21:54:37,192.168.89.19,10.0.67.71,TCP,80,4675
8421,8421,2023-06-07 04:15:05,192.168.172.224,10.0.19.81,TCP,80,4097
8422,8422,2023-01-10 16:27:16,192.168.46.32,10.0.157.243,HTTPS,3389,3586
8423,8423,2023-03-19 20:21:26,192.168.165.188,10.0.20.118,HTTPS,21,1684
8424,8424,2023-03-27 03:28:17,192.168.24.225,10.0.60.254,TCP,3306,4315
8425,8425,2023-02-19 07:06:21,192.168.70.182,10.0.91.5,UDP,3389,2747
8426,8426,2023-09-03 18:15:21,192.168.221.47,10.0.97.79,HTTP,80,2200
8427,8427,2023-01-08 20:44:54,192.168.160.246,10.0.208.6,HTTP,443,1809
8428,8428,2023-06-12 03:47:34,192.168.207.18,10.0.100.135,FTP,443,1264
8429,8429,2023-08-19 19:56:11,192.168.210.1,10.0.199.81,FTP,443,3886
8430,8430,2023-02-11 11:38:03,192.168.45.75,10.0.24.66,UDP,22,1034
8431,8431,2023-11-23 11:14:13,192.168.83.36,10.0.38.38,HTTPS,3306,295
8432,8432,2023-09-19 18:32:41,192.168.142.38,10.0.101.210,SSH,3306,3881
8433,8433,2023-05-20 08:18:33,192.168.54.209,10.0.138.172,SSH,80,844
8434,8434,2023-04-16 15:50:19,192.168.5.69,10.0.81.126,UDP,443,3115
8435,8435,2023-05-21 06:13:11,192.168.208.254,10.0.91.129,HTTP,22,2754
8436,8436,2023-09-18 12:21:10,192.168.90.150,10.0.233.72,FTP,443,352
8437,8437,2023-08-12 22:37:48,192.168.13.206,10.0.174.6,HTTPS,3306,2582
8438,8438,2023-01-18 17:01:38,192.168.236.76,10.0.91.31,UDP,443,3445
8439,8439,2023-02-16 16:54:44,192.168.133.128,10.0.133.111,SSH,21,1432
8440,8440,2023-06-14 22:47:26,192.168.144.125,10.0.173.107,SSH,22,3926
8441,8441,2023-06-03 09:56:50,192.168.135.26,10.0.170.156,FTP,3306,4697
8442,8442,2023-08-06 03:15:16,192.168.119.126,10.0.253.163,HTTP,22,4937
8443,8443,2023-12-27 10:44:51,192.168.227.233,10.0.192.39,TCP,22,4152
8444,8444,2023-01-16 13:09:12,192.168.172.72,10.0.146.250,TCP,22,630
8445,8445,2023-07-10 01:06:51,192.168.211.80,10.0.130.108,HTTP,80,2142
8446,8446,2023-04-22 13:19:34,192.168.42.29,10.0.83.196,HTTPS,3389,4210
8447,8447,2023-02-21 23:14:38,192.168.44.190,10.0.133.98,TCP,22,505
8448,8448,2023-06-29 16:34:40,192.168.213.204,10.0.140.155,UDP,3306,1635
8449,8449,2023-10-17 05:51:13,192.168.79.206,10.0.8.88,TCP,80,2134
8450,8450,2023-03-31 22:44:57,192.168.247.211,10.0.248.210,HTTPS,3306,2186
8451,8451,2023-07-27 04:12:07,192.168.190.165,10.0.95.194,HTTPS,3306,1822
8452,8452,2023-08-04 23:24:31,192.168.148.151,10.0.231.246,UDP,80,4687
8453,8453,2023-07-12 05:51:25,192.168.3.44,10.0.165.165,HTTP,3389,2542
8454,8454,2023-02-01 13:07:09,192.168.59.212,10.0.2.168,HTTPS,3306,3292
8455,8455,2023-03-27 15:18:08,192.168.120.235,10.0.152.19,SSH,21,1925
8456,8456,2023-06-14 06:25:54,192.168.139.223,10.0.82.27,TCP,3306,2287
8457,8457,2023-12-26 01:44:04,192.168.100.249,10.0.73.234,UDP,22,1340
8458,8458,2023-09-06 04:30:23,192.168.183.179,10.0.30.251,FTP,22,958
8459,8459,2023-01-12 13:25:19,192.168.169.166,10.0.126.234,FTP,3389,577
8460,8460,2023-02-19 10:11:58,192.168.241.23,10.0.246.44,HTTP,22,3305
8461,8461,2023-08-25 17:56:55,192.168.167.87,10.0.127.219,HTTPS,80,540
8462,8462,2023-12-03 04:47:54,192.168.52.137,10.0.20.115,TCP,3306,4506
8463,8463,2023-05-15 08:30:50,192.168.25.6,10.0.57.140,FTP,443,3963
8464,8464,2023-10-17 07:52:12,192.168.108.58,10.0.160.160,UDP,3306,4903
8465,8465,2023-06-29 23:10:41,192.168.3.166,10.0.19.136,UDP,21,2530
8466,8466,2023-03-13 05:29:41,192.168.90.86,10.0.131.49,HTTPS,3389,2073
8467,8467,2023-11-16 05:25:50,192.168.25.85,10.0.6.250,HTTP,3306,4539
8468,8468,2023-07-27 09:55:21,192.168.208.34,10.0.234.215,UDP,80,4158
8469,8469,2023-03-26 23:36:01,192.168.72.89,10.0.159.115,SSH,3389,4802
8470,8470,2023-01-17 02:56:45,192.168.84.99,10.0.50.142,HTTP,443,1438
8471,8471,2023-01-22 01:10:25,192.168.157.174,10.0.180.107,TCP,22,2378
8472,8472,2023-02-01 23:16:36,192.168.83.177,10.0.96.72,UDP,21,4246
8473,8473,2023-12-09 02:46:08,192.168.14.129,10.0.15.65,FTP,443,240
8474,8474,2023-03-29 07:16:11,192.168.251.82,10.0.182.145,SSH,22,806
8475,8475,2023-11-26 18:17:10,192.168.40.143,10.0.60.140,HTTP,443,882
8476,8476,2023-12-11 15:03:51,192.168.178.35,10.0.75.219,FTP,21,3548
8477,8477,2023-07-22 21:00:29,192.168.90.249,10.0.223.10,HTTPS,3306,3123
